"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"1026614","Prevalence","Bristol, City of","Female","55 to 59","Colon and rectum cancer","Number",2017,50.3423397801,68.1332631529,36.4592927729
"1026615","Prevalence","Bristol, City of","Male","55 to 59","Colon and rectum cancer","Percent",2017,0.005999782563,0.00809324130907,0.00428110450335
"1026616","Prevalence","Bristol, City of","Female","55 to 59","Colon and rectum cancer","Percent",2017,0.00441735199418,0.0059801528254,0.00320100843237
"1026617","Prevalence","Bristol, City of","Male","55 to 59","Colon and rectum cancer","Rate",2017,595.186609763,801.978570744,424.88253068
"1026618","Prevalence","Bristol, City of","Female","55 to 59","Colon and rectum cancer","Rate",2017,439.739432259,595.142827841,318.471266425
"1026619","Prevalence","Bristol, City of","Male","60 to 64","Colon and rectum cancer","Number",2017,98.519432702,130.594788827,72.5406360963
"1026620","Prevalence","Bristol, City of","Female","60 to 64","Colon and rectum cancer","Number",2017,66.3581685664,88.2208157491,48.3082408097
"1026621","Prevalence","Bristol, City of","Male","60 to 64","Colon and rectum cancer","Percent",2017,0.00998391122172,0.0132208886323,0.00735784853703
"1026622","Prevalence","Bristol, City of","Female","60 to 64","Colon and rectum cancer","Percent",2017,0.00678113873511,0.00900781725315,0.00493809947643
"1026623","Prevalence","Bristol, City of","Male","60 to 64","Colon and rectum cancer","Rate",2017,993.223970833,1316.59177455,731.318651095
"1026624","Prevalence","Bristol, City of","Female","60 to 64","Colon and rectum cancer","Rate",2017,675.958456623,898.66263256,492.092602996
"1026625","Prevalence","Bristol, City of","Male","65 to 69","Colon and rectum cancer","Number",2017,121.954865546,159.76542874,90.36731395
"1026626","Prevalence","Bristol, City of","Female","65 to 69","Colon and rectum cancer","Number",2017,94.337106226,122.240948202,69.8626428531
"1026627","Prevalence","Bristol, City of","Male","65 to 69","Colon and rectum cancer","Percent",2017,0.0139129417102,0.0182171675524,0.0103176859832
"1026628","Prevalence","Bristol, City of","Female","65 to 69","Colon and rectum cancer","Percent",2017,0.0107447852068,0.0139218658852,0.00795621839147
"1026629","Prevalence","Bristol, City of","Male","65 to 69","Colon and rectum cancer","Rate",2017,1387.5535484,1817.74697195,1028.16305499
"1026630","Prevalence","Bristol, City of","Female","65 to 69","Colon and rectum cancer","Rate",2017,1072.46739077,1389.69103472,794.23049201
"1026631","Prevalence","Bristol, City of","Male","70 to 74","Colon and rectum cancer","Number",2017,128.833994895,167.986579261,95.3877947221
"1026632","Prevalence","Bristol, City of","Female","70 to 74","Colon and rectum cancer","Number",2017,105.494420023,137.328910312,77.4243397732
"1026633","Prevalence","Bristol, City of","Male","70 to 74","Colon and rectum cancer","Percent",2017,0.0179440875349,0.0234042312592,0.0132852695635
"1026634","Prevalence","Bristol, City of","Female","70 to 74","Colon and rectum cancer","Percent",2017,0.0141341301395,0.0183925926667,0.0103693746121
"1026635","Prevalence","Bristol, City of","Male","70 to 74","Colon and rectum cancer","Rate",2017,1792.20096741,2336.84991379,1326.93314462
"1026636","Prevalence","Bristol, City of","Female","70 to 74","Colon and rectum cancer","Rate",2017,1411.94516981,1838.02035737,1036.25312642
"1026637","Prevalence","Bristol, City of","Male","75 to 79","Colon and rectum cancer","Number",2017,120.364466851,154.72948674,89.9264395749
"1026638","Prevalence","Bristol, City of","Female","75 to 79","Colon and rectum cancer","Number",2017,103.172063974,134.789898065,76.0882843996
"1026639","Prevalence","Bristol, City of","Male","75 to 79","Colon and rectum cancer","Percent",2017,0.0240522223527,0.0309192654745,0.0179786709135
"1026640","Prevalence","Bristol, City of","Female","75 to 79","Colon and rectum cancer","Percent",2017,0.0180037923796,0.0235194236865,0.0132773715619
"1026641","Prevalence","Bristol, City of","Male","75 to 79","Colon and rectum cancer","Rate",2017,2403.67534165,3089.94391477,1795.82871111
"1026642","Prevalence","Bristol, City of","Female","75 to 79","Colon and rectum cancer","Rate",2017,1799.35770584,2350.78404376,1327.00690075
"1026643","Prevalence","Bristol, City of","Male","80 to 84","Colon and rectum cancer","Number",2017,71.9159213595,92.6384699571,54.9133564527
"1026644","Prevalence","Bristol, City of","Female","80 to 84","Colon and rectum cancer","Number",2017,74.4640863527,98.0236713173,54.3517588373
"1026645","Prevalence","Bristol, City of","Male","80 to 84","Colon and rectum cancer","Percent",2017,0.0212037145515,0.0273168261592,0.0161894515657
"1026646","Prevalence","Bristol, City of","Female","80 to 84","Colon and rectum cancer","Percent",2017,0.0162139577376,0.0213424657945,0.0118333066898
"1026647","Prevalence","Bristol, City of","Male","80 to 84","Colon and rectum cancer","Rate",2017,2119.67090037,2730.45335874,1618.53232934
"1026648","Prevalence","Bristol, City of","Female","80 to 84","Colon and rectum cancer","Rate",2017,1620.9591276,2133.81204988,1183.14725801
"1026649","Prevalence","Bristol, City of","Male","85 to 89","Colon and rectum cancer","Number",2017,59.0966871247,74.9871151659,45.8959124003
"1026650","Prevalence","Bristol, City of","Female","85 to 89","Colon and rectum cancer","Number",2017,73.314570498,93.4943602147,55.8390404836
"1026651","Prevalence","Bristol, City of","Male","85 to 89","Colon and rectum cancer","Percent",2017,0.0302712468824,0.0384098883173,0.0235074744926
"1026652","Prevalence","Bristol, City of","Female","85 to 89","Colon and rectum cancer","Percent",2017,0.022690829152,0.0289375561732,0.0172845834658
"1026653","Prevalence","Bristol, City of","Male","85 to 89","Colon and rectum cancer","Rate",2017,3026.58414599,3840.39825169,2350.51823706
"1026654","Prevalence","Bristol, City of","Female","85 to 89","Colon and rectum cancer","Rate",2017,2268.72312095,2893.1877423,1727.94195391
"1026655","Prevalence","Bristol, City of","Male","90 to 94","Colon and rectum cancer","Number",2017,23.7539016133,30.1118960085,18.5203788266
"1026656","Prevalence","Bristol, City of","Female","90 to 94","Colon and rectum cancer","Number",2017,46.2510353865,60.7828681792,35.1520863197
"1026657","Prevalence","Bristol, City of","Male","90 to 94","Colon and rectum cancer","Percent",2017,0.0306483777957,0.0388509831454,0.0238951342964
"1026658","Prevalence","Bristol, City of","Female","90 to 94","Colon and rectum cancer","Percent",2017,0.0259974762244,0.0341625136465,0.0197607710793
"1026659","Prevalence","Bristol, City of","Male","90 to 94","Colon and rectum cancer","Rate",2017,3064.43975559,3884.6709373,2389.2742375
"1026660","Prevalence","Bristol, City of","Female","90 to 94","Colon and rectum cancer","Rate",2017,2599.49508398,3416.24280843,1975.68929681
"1026661","Prevalence","Bristol, City of","Male","95 plus","Colon and rectum cancer","Number",2017,2.48371606842,2.89734649684,2.11674457275
"1026662","Prevalence","Bristol, City of","Female","95 plus","Colon and rectum cancer","Number",2017,6.9642504499,8.46095186338,5.74484380893
"1026663","Prevalence","Bristol, City of","Male","95 plus","Colon and rectum cancer","Percent",2017,0.0153215305316,0.0178723918963,0.01305914571
"1026664","Prevalence","Bristol, City of","Female","95 plus","Colon and rectum cancer","Percent",2017,0.011689292804,0.0142005671954,0.00964241602231
"1026665","Prevalence","Bristol, City of","Male","95 plus","Colon and rectum cancer","Rate",2017,1532.0150013,1787.15206363,1305.65827576
"1026666","Prevalence","Bristol, City of","Female","95 plus","Colon and rectum cancer","Rate",2017,1168.85556231,1420.05671954,964.194594806
"1028107","Prevalence","Bristol, City of","Male","95 plus","Alzheimer's disease and other dementias","Number",2017,48.7704553172,65.9618351905,35.4636568833
"1028108","Prevalence","Bristol, City of","Female","95 plus","Alzheimer's disease and other dementias","Number",2017,215.384875271,294.292922059,155.517553311
"1028109","Prevalence","Bristol, City of","Male","95 plus","Alzheimer's disease and other dementias","Percent",2017,0.300854584958,0.406908430368,0.218759731843
"1028110","Prevalence","Bristol, City of","Female","95 plus","Alzheimer's disease and other dementias","Percent",2017,0.3615170565,0.493931618956,0.261053755956
"1028111","Prevalence","Bristol, City of","Male","95 plus","Alzheimer's disease and other dementias","Rate",2017,30082.774,40686.825,21874.825
"1028112","Prevalence","Bristol, City of","Female","95 plus","Alzheimer's disease and other dementias","Rate",2017,36149.448,49393.1,26101.525
"1028283","Prevalence","Bristol, City of","Male","Under 5","Cardiovascular diseases","Number",2017,9.86172138469,17.8767620832,4.44925657556
"1028284","Prevalence","Bristol, City of","Female","Under 5","Cardiovascular diseases","Number",2017,3.68161337165,12.1006191344,0
"1028285","Prevalence","Bristol, City of","Male","Under 5","Cardiovascular diseases","Percent",2017,0.00103583476865,0.00192570003392,0.000420613565125
"1028286","Prevalence","Bristol, City of","Female","Under 5","Cardiovascular diseases","Percent",2017,0.000368029178528,0.00118314233535,0
"1028287","Prevalence","Bristol, City of","Male","Under 5","Cardiovascular diseases","Rate",2017,61.3646147189,111.238248868,27.6855231348
"1028288","Prevalence","Bristol, City of","Female","Under 5","Cardiovascular diseases","Rate",2017,24.1631279925,79.4186622598,0
"1028289","Prevalence","Bristol, City of","Male","5 to 9","Cardiovascular diseases","Number",2017,25.4499250247,40.8077279484,14.0972151095
"1028290","Prevalence","Bristol, City of","Female","5 to 9","Cardiovascular diseases","Number",2017,3.52230593527,7.15334267926,0.715334267926
"1028291","Prevalence","Bristol, City of","Male","5 to 9","Cardiovascular diseases","Percent",2017,0.00216876849328,0.00349139625319,0.00116439927741
"1028292","Prevalence","Bristol, City of","Female","5 to 9","Cardiovascular diseases","Percent",2017,0.000303799657739,0.000629191034102,6.21145990346e-05
"1028293","Prevalence","Bristol, City of","Male","5 to 9","Cardiovascular diseases","Rate",2017,171.505,275,95
"1028294","Prevalence","Bristol, City of","Female","5 to 9","Cardiovascular diseases","Rate",2017,24.62,50,5
"1028295","Prevalence","Bristol, City of","Male","10 to 14","Cardiovascular diseases","Number",2017,14.0958349387,22.5669980845,7.31902640579
"1028296","Prevalence","Bristol, City of","Female","10 to 14","Cardiovascular diseases","Number",2017,19.721176778,33.4979840268,10.3386959792
"1028297","Prevalence","Bristol, City of","Male","10 to 14","Cardiovascular diseases","Percent",2017,0.00137607682983,0.00221385247423,0.000699906814724
"1028298","Prevalence","Bristol, City of","Female","10 to 14","Cardiovascular diseases","Percent",2017,0.00184946473444,0.003141188022,0.00094562643165
"1028299","Prevalence","Bristol, City of","Male","10 to 14","Cardiovascular diseases","Rate",2017,115.555,185,60
"1028300","Prevalence","Bristol, City of","Female","10 to 14","Cardiovascular diseases","Rate",2017,161.9,275,84.875
"1028301","Prevalence","Bristol, City of","Male","15 to 19","Cardiovascular diseases","Number",2017,27.2476584869,41.0796870534,16.8053265218
"1028302","Prevalence","Bristol, City of","Female","15 to 19","Cardiovascular diseases","Number",2017,97.8072826713,141.277547691,61.8353698717
"1028303","Prevalence","Bristol, City of","Male","15 to 19","Cardiovascular diseases","Percent",2017,0.00242212617146,0.00364240612398,0.00148293160459
"1028304","Prevalence","Bristol, City of","Female","15 to 19","Cardiovascular diseases","Percent",2017,0.00789682027884,0.0113877540183,0.00499536635077
"1028305","Prevalence","Bristol, City of","Male","15 to 19","Cardiovascular diseases","Rate",2017,218.885,330,135
"1028306","Prevalence","Bristol, City of","Female","15 to 19","Cardiovascular diseases","Rate",2017,751.325,1085.25,475
"1028307","Prevalence","Bristol, City of","Male","20 to 24","Cardiovascular diseases","Number",2017,54.8323937996,79.1803520572,35.9910691169
"1028308","Prevalence","Bristol, City of","Female","20 to 24","Cardiovascular diseases","Number",2017,167.345658093,240.297385762,112.800604709
"1028309","Prevalence","Bristol, City of","Male","20 to 24","Cardiovascular diseases","Percent",2017,0.00327533660317,0.00470980118081,0.00212730596697
"1028310","Prevalence","Bristol, City of","Female","20 to 24","Cardiovascular diseases","Percent",2017,0.00934980602788,0.0134405961824,0.00629398286713
"1028311","Prevalence","Bristol, City of","Male","20 to 24","Cardiovascular diseases","Rate",2017,304.7,440,200
"1028312","Prevalence","Bristol, City of","Female","20 to 24","Cardiovascular diseases","Rate",2017,912.385,1310.125,615
"1028313","Prevalence","Bristol, City of","Male","25 to 29","Cardiovascular diseases","Number",2017,168.433706141,230.56178905,117.657820185
"1028314","Prevalence","Bristol, City of","Female","25 to 29","Cardiovascular diseases","Number",2017,380.714516468,542.897888096,263.40367949
"1028315","Prevalence","Bristol, City of","Male","25 to 29","Cardiovascular diseases","Percent",2017,0.00741189644963,0.0101609033775,0.00517356401635
"1028316","Prevalence","Bristol, City of","Female","25 to 29","Cardiovascular diseases","Percent",2017,0.0168440287981,0.0240667783417,0.0116781872063
"1028317","Prevalence","Bristol, City of","Male","25 to 29","Cardiovascular diseases","Rate",2017,708.62,970,495
"1028318","Prevalence","Bristol, City of","Female","25 to 29","Cardiovascular diseases","Rate",2017,1662.17,2370.25,1150
"1028319","Prevalence","Bristol, City of","Male","30 to 34","Cardiovascular diseases","Number",2017,224.401494074,277.381327656,179.518399943
"1028320","Prevalence","Bristol, City of","Female","30 to 34","Cardiovascular diseases","Number",2017,410.537632038,558.66431994,284.804820853
"1028321","Prevalence","Bristol, City of","Male","30 to 34","Cardiovascular diseases","Percent",2017,0.0107968535222,0.0134017079843,0.00862858222267
"1028322","Prevalence","Bristol, City of","Female","30 to 34","Cardiovascular diseases","Percent",2017,0.0205956202837,0.0280466690857,0.0143019198793
"1028323","Prevalence","Bristol, City of","Male","30 to 34","Cardiovascular diseases","Rate",2017,1043.61,1290,834.875
"1028324","Prevalence","Bristol, City of","Female","30 to 34","Cardiovascular diseases","Rate",2017,2039.5,2775.375,1414.875
"1028325","Prevalence","Bristol, City of","Male","35 to 39","Cardiovascular diseases","Number",2017,352.543793232,423.014150594,288.984667063
"1028326","Prevalence","Bristol, City of","Female","35 to 39","Cardiovascular diseases","Number",2017,361.72600977,457.478460502,277.517387125
"1028327","Prevalence","Bristol, City of","Male","35 to 39","Cardiovascular diseases","Percent",2017,0.0181204857425,0.0217731696855,0.0149146451847
"1028328","Prevalence","Bristol, City of","Female","35 to 39","Cardiovascular diseases","Percent",2017,0.0203520216892,0.0257579448584,0.0156284076031
"1028329","Prevalence","Bristol, City of","Male","35 to 39","Cardiovascular diseases","Rate",2017,1762.66,2115,1444.875
"1028330","Prevalence","Bristol, City of","Female","35 to 39","Cardiovascular diseases","Rate",2017,2020.325,2555.125,1550
"1028331","Prevalence","Bristol, City of","Male","40 to 44","Cardiovascular diseases","Number",2017,633.640663377,732.332837079,546.621544257
